User_ID,Age,Gender,Sleep_Duration,Stress_Level,Diet_Type,Daily_Screen_Time,Exercise_Frequency,Caffeine_Intake,Reaction_Time,Memory_Test_Score,Cognitive_Score,AI_Predicted_Score
U54062,57,Male,10.0,8,Non-Vegetarian,10.4,High,335,599.59,57,20.27,18.15
U54063,55,Male,4.5,2,Vegetarian,10.9,Low,424,302.91,91,70.18,70.28
U54064,57,Female,6.5,4,Vegetarian,11.7,High,486,442.62,94,60.96,65.92
U54065,34,Male,8.9,4,Non-Vegetarian,10.9,High,396,558.54,47,25.94,29.09
U54066,19,Male,9.1,3,Vegetarian,1.3,Low,62,396.53,71,73.42,75.02
U54067,39,Female,7.8,6,Non-Vegetarian,4.5,High,41,405.33,45,60.98,61.09
U54068,54,Female,8.7,6,Vegan,4.9,High,405,272.05,65,87.11,84.86
U54069,50,Female,5.8,5,Vegetarian,4.3,Low,29,243.94,87,92.41,89.72
U54070,37,Female,9.8,2,Non-Vegetarian,1.2,High,449,478.49,41,55.57,55.89
U54071,57,Other,4.6,3,Non-Vegetarian,1.9,Medium,12,454.69,81,69.83,71.22
U54072,29,Male,9.9,8,Non-Vegetarian,5.5,Medium,408,463.39,49,39.66,42.31
U54073,51,Male,7.1,5,Non-Vegetarian,9.6,Low,136,321.64,55,55.97,56.16
U54074,52,Male,9.8,1,Vegetarian,5.8,Medium,380,328.67,94,98.52,100.0
U54075,56,Male,4.4,7,Vegetarian,6.5,Low,207,507.84,94,38.27,41.18
U54076,19,Male,6.8,8,Vegetarian,2.3,Medium,50,234.54,76,97.06,93.43
U54077,45,Female,5.1,7,Non-Vegetarian,4.0,Low,9,435.94,78,51.36,51.68
U54078,36,Male,7.3,6,Non-Vegetarian,10.3,Low,419,420.85,94,50.63,50.44
U54079,28,Male,9.7,7,Vegetarian,8.8,Low,154,441.19,41,31.09,33.19
U54080,31,Female,8.5,9,Non-Vegetarian,4.2,High,325,213.5,50,85.62,82.64
U54081,55,Female,7.5,7,Vegan,5.8,High,3,226.87,67,97.93,96.73
U54082,41,Male,4.2,3,Non-Vegetarian,2.4,Medium,153,329.04,99,95.4,91.23
U54083,19,Female,9.9,3,Vegetarian,9.6,Medium,49,222.49,86,100.0,96.64
U54084,59,Female,7.4,9,Non-Vegetarian,3.0,Low,39,201.22,75,90.48,86.68
U54085,24,Female,9.4,3,Vegetarian,6.2,Medium,8,429.44,68,70.77,71.35
U54086,55,Female,8.3,3,Non-Vegetarian,8.2,Medium,56,270.25,59,86.64,88.75
U54087,26,Male,6.3,6,Non-Vegetarian,1.7,High,424,289.66,77,89.79,93.66
U54088,50,Male,6.3,2,Vegetarian,4.7,Medium,7,265.74,63,93.62,89.55
U54089,44,Male,9.4,5,Non-Vegetarian,4.1,Low,492,529.68,46,22.53,25.73
U54090,21,Male,8.1,3,Vegan,5.3,Medium,95,566.01,63,42.52,43.29
U54091,50,Female,4.5,10,Vegetarian,9.3,High,158,388.86,84,59.08,56.14
U54092,25,Female,9.1,7,Vegetarian,4.2,Low,67,342.49,77,72.98,75.34
U54093,57,Male,5.6,10,Vegetarian,4.2,High,375,388.25,40,42.69,43.09
U54094,26,Female,7.3,9,Vegetarian,4.8,Medium,219,296.02,63,72.18,69.13
U54095,29,Male,4.7,6,Vegetarian,4.2,Medium,405,365.98,94,74.0,78.36
U54096,28,Male,5.9,9,Non-Vegetarian,10.3,Low,189,261.24,73,62.53,65.8
U54097,33,Female,6.0,10,Non-Vegetarian,4.7,Medium,263,541.3,53,20.97,17.77
U54098,19,Male,9.4,5,Vegan,11.9,High,97,543.09,57,36.99,35.77
U54099,55,Female,7.6,3,Non-Vegetarian,2.7,Medium,269,581.58,95,55.34,50.47
U54100,54,Male,5.7,9,Vegetarian,10.1,Medium,15,272.69,56,65.5,66.39
U54101,20,Female,8.1,1,Vegan,5.4,High,47,479.84,67,68.69,71.47
U54102,52,Male,7.3,2,Vegetarian,4.9,Low,492,427.4,71,52.68,54.14
U54103,26,Male,4.3,4,Vegetarian,3.1,Low,291,376.04,76,60.46,65.22
U54104,53,Female,6.1,10,Vegetarian,7.7,Medium,270,372.5,52,44.17,46.19
U54105,24,Male,9.6,7,Non-Vegetarian,1.2,Low,79,381.36,81,73.76,73.09
U54106,43,Female,8.3,9,Vegetarian,8.2,Medium,202,326.98,56,60.76,64.1
U54107,29,Male,8.6,10,Vegan,6.8,Low,407,510.06,59,18.35,16.29
U54108,33,Female,8.8,9,Non-Vegetarian,4.0,Low,376,271.34,43,57.36,54.99
U54109,48,Other,4.9,3,Non-Vegetarian,10.6,Medium,487,234.06,63,75.65,76.88
U54110,41,Female,6.8,10,Vegetarian,8.1,Medium,489,252.02,89,79.17,77.63
U54111,18,Female,9.6,3,Vegan,6.8,Medium,369,206.39,95,100.0,100.0
U54112,43,Male,7.9,8,Vegetarian,3.1,Low,297,596.76,50,9.75,7.59
U54113,44,Female,8.6,9,Vegetarian,3.3,Low,381,512.48,96,44.22,39.22
U54114,22,Male,5.6,1,Non-Vegetarian,5.3,Medium,426,503.35,49,38.34,34.3
U54115,55,Female,8.8,7,Non-Vegetarian,2.2,High,452,220.88,82,100.0,100.0
U54116,44,Male,9.9,8,Non-Vegetarian,8.3,High,181,541.76,82,48.44,44.93
U54117,38,Male,4.4,6,Vegetarian,6.9,Low,439,545.36,80,21.78,25.81
U54118,32,Male,9.7,10,Non-Vegetarian,5.9,Medium,330,231.74,66,83.33,79.69
U54119,29,Male,6.9,8,Vegetarian,11.2,Low,343,522.09,80,22.12,23.11
U54120,28,Female,4.5,1,Vegetarian,4.5,Low,227,528.02,57,31.21,29.4
U54121,42,Male,6.1,6,Vegetarian,3.2,Medium,58,470.71,99,70.29,72.35
U54122,21,Other,4.5,10,Vegetarian,2.6,Medium,213,524.26,48,22.46,21.74
U54123,39,Male,7.8,10,Vegan,8.1,Medium,274,387.24,60,48.43,44.91
U54124,44,Male,9.3,9,Non-Vegetarian,7.2,Medium,307,271.41,71,78.92,82.86
U54125,42,Male,9.6,6,Vegetarian,7.0,High,211,305.61,89,96.04,98.61
U54126,41,Female,9.1,5,Non-Vegetarian,8.3,Medium,496,545.28,81,40.45,35.5
U54127,26,Male,9.9,4,Non-Vegetarian,1.1,Low,81,201.81,97,100.0,100.0
U54128,59,Female,9.6,3,Non-Vegetarian,2.4,High,411,220.95,88,100.0,99.39
U54129,39,Male,8.6,6,Vegetarian,10.2,High,227,233.36,83,97.97,93.88
U54130,44,Other,7.3,4,Vegan,1.6,Medium,284,420.46,72,69.44,70.95
U54131,41,Male,8.9,5,Non-Vegetarian,3.7,Medium,267,524.06,52,40.57,39.09
U54132,18,Male,5.4,5,Non-Vegetarian,4.8,High,145,363.89,58,69.05,64.56
U54133,18,Male,7.9,2,Non-Vegetarian,6.9,Low,157,266.84,81,89.34,90.17
U54134,31,Male,6.0,7,Non-Vegetarian,11.8,Medium,261,402.16,44,35.05,35.33
U54135,59,Male,7.1,8,Vegetarian,5.9,Low,225,440.62,43,27.91,26.88
U54136,46,Female,9.9,7,Vegan,7.7,Low,354,571.93,41,7.35,9.21
U54137,37,Female,4.4,2,Vegetarian,11.8,Low,238,383.23,71,48.97,46.65
U54138,50,Male,4.9,5,Vegetarian,3.9,Medium,5,227.17,83,100.0,100.0
U54139,56,Male,8.6,8,Non-Vegetarian,11.2,High,36,577.54,66,30.42,34.73
U54140,37,Male,6.8,1,Non-Vegetarian,10.7,Medium,395,479.4,93,59.25,60.92
U54141,34,Male,5.9,6,Non-Vegetarian,10.7,Low,94,594.46,80,17.79,16.3
U54142,47,Female,9.4,8,Non-Vegetarian,9.9,Low,452,356.55,49,38.98,41.35
U54143,30,Male,4.3,7,Vegan,8.6,Medium,277,237.92,89,86.01,86.94
U54144,39,Male,9.5,8,Non-Vegetarian,11.2,Medium,93,542.02,51,24.5,23.04
U54145,55,Male,8.0,4,Non-Vegetarian,2.5,Medium,463,566.49,41,26.07,30.47
U54146,55,Male,6.6,6,Vegetarian,4.3,Medium,381,381.89,43,49.98,48.62
U54147,26,Female,4.9,7,Non-Vegetarian,11.0,Medium,177,457.79,62,35.46,36.42
U54148,45,Female,6.0,5,Non-Vegetarian,3.0,High,179,445.8,42,50.62,53.96
U54149,40,Female,8.6,6,Non-Vegetarian,7.4,Low,117,378.63,93,70.16,74.73
U54150,40,Female,5.9,4,Non-Vegetarian,4.5,Low,255,531.58,60,28.35,25.84
U54151,49,Male,8.4,6,Non-Vegetarian,6.4,Medium,168,211.33,65,94.12,92.97
U54152,34,Male,4.5,7,Non-Vegetarian,6.3,Low,416,582.0,74,12.23,16.87
U54153,57,Female,6.0,9,Vegan,2.8,Medium,327,527.38,65,32.86,37.62
U54154,55,Male,7.1,4,Vegetarian,4.5,Medium,430,376.43,65,65.61,64.65
U54155,45,Female,8.6,6,Non-Vegetarian,7.4,High,51,399.51,68,70.5,69.53
U54156,38,Female,6.0,3,Non-Vegetarian,2.3,Medium,144,580.86,55,35.36,30.94
U54157,58,Male,5.5,4,Non-Vegetarian,11.1,Medium,426,585.13,84,27.31,26.36
U54158,47,Female,5.8,4,Vegetarian,5.5,Medium,27,318.84,60,76.67,76.79
U54159,36,Female,7.9,5,Non-Vegetarian,1.0,High,135,225.41,78,100.0,100.0
U54160,40,Female,5.1,4,Non-Vegetarian,2.5,Medium,176,429.41,92,74.36,73.03
U54161,23,Male,9.0,10,Vegetarian,7.1,Medium,63,263.27,93,93.71,92.13
U54162,36,Female,8.2,1,Non-Vegetarian,10.1,Low,241,399.46,42,43.85,45.78
U54163,21,Male,7.0,10,Non-Vegetarian,9.5,Medium,169,364.44,71,56.13,53.72
U54164,40,Male,8.0,6,Non-Vegetarian,9.9,Low,139,582.55,84,26.28,26.0
U54165,22,Female,7.0,1,Non-Vegetarian,5.5,Low,195,468.39,45,39.29,41.63
U54166,50,Male,7.0,1,Non-Vegetarian,8.6,Medium,446,553.38,52,28.95,27.76
U54167,29,Female,4.8,2,Vegan,2.3,Low,41,477.43,40,36.76,39.16
U54168,53,Male,6.6,8,Non-Vegetarian,9.0,Low,26,523.36,94,37.95,34.65
U54169,46,Male,4.6,9,Non-Vegetarian,8.4,Medium,255,350.11,99,69.65,73.56
U54170,31,Female,4.2,7,Vegetarian,5.1,Medium,102,544.15,95,46.52,41.84
U54171,24,Male,7.5,5,Vegan,7.5,Medium,367,279.1,48,68.89,64.91
U54172,59,Male,5.6,7,Vegetarian,9.0,Medium,87,535.62,49,22.19,23.31
U54173,37,Female,4.9,8,Vegetarian,6.8,High,184,467.97,48,35.92,37.03
U54174,54,Female,7.1,6,Non-Vegetarian,5.6,Low,470,538.13,66,22.71,22.0
U54175,31,Female,5.9,4,Vegetarian,10.7,Medium,103,352.58,47,55.43,54.6
U54176,51,Female,9.5,8,Non-Vegetarian,11.9,High,78,263.52,90,94.67,97.98
U54177,58,Female,8.6,4,Vegetarian,3.4,Medium,388,329.2,44,68.47,64.23
U54178,58,Female,8.6,8,Non-Vegetarian,8.3,High,475,426.97,67,51.59,52.19
U54179,40,Female,4.7,2,Non-Vegetarian,8.1,Low,105,420.14,83,57.63,54.16
U54180,56,Male,8.7,4,Non-Vegetarian,5.6,Medium,65,572.68,84,51.25,49.3
U54181,57,Male,6.1,2,Vegetarian,5.6,Medium,213,515.73,61,45.09,44.66
U54182,22,Female,10.0,10,Non-Vegetarian,10.7,High,325,286.33,43,61.23,64.67
U54183,50,Male,7.0,9,Non-Vegetarian,4.4,Medium,43,325.76,61,69.75,68.6
U54184,27,Male,4.0,3,Vegan,4.0,Low,155,327.09,68,67.39,64.16
U54185,27,Female,9.6,6,Non-Vegetarian,5.9,Medium,119,258.93,84,99.82,100.0
U54186,28,Female,6.9,3,Vegetarian,2.8,Medium,46,492.74,44,47.56,44.81
U54187,36,Female,7.4,2,Non-Vegetarian,5.9,High,161,415.31,57,68.01,63.76
U54188,52,Male,4.4,10,Vegetarian,1.6,Low,233,509.39,45,14.34,10.38
U54189,32,Female,6.9,2,Vegetarian,7.2,High,66,352.0,82,90.01,87.34
U54190,44,Female,6.2,2,Non-Vegetarian,9.9,Low,244,533.88,46,17.69,20.57
U54191,22,Male,9.4,5,Non-Vegetarian,2.4,High,82,394.21,76,85.86,87.84
U54192,30,Male,9.2,8,Vegetarian,1.3,High,438,521.48,46,37.78,35.38
U54193,40,Female,6.7,2,Non-Vegetarian,10.2,Low,428,283.88,61,63.73,65.71
U54194,33,Male,8.7,7,Non-Vegetarian,1.9,Medium,252,431.12,49,53.16,50.04
U54195,53,Male,6.7,7,Non-Vegetarian,11.5,Medium,463,229.84,61,70.08,70.05
U54196,27,Female,9.6,4,Vegetarian,11.2,Low,132,541.55,92,42.5,39.41
U54197,49,Female,8.0,6,Vegan,11.9,Low,455,439.49,50,23.8,19.26
U54198,20,Male,8.1,2,Vegetarian,5.4,High,74,378.49,55,77.04,80.22
U54199,59,Female,8.3,2,Vegan,6.5,High,186,584.19,44,33.76,35.57
U54200,54,Other,7.4,2,Non-Vegetarian,3.4,Low,427,414.31,72,59.11,55.43
U54201,25,Female,6.8,6,Vegetarian,10.6,Medium,110,237.65,48,72.89,71.8
U54202,18,Male,5.1,4,Vegetarian,7.7,Low,254,275.08,91,80.22,79.76
U54203,36,Female,8.7,1,Non-Vegetarian,5.5,Low,40,446.34,55,54.46,50.53
U54204,25,Male,5.9,4,Vegetarian,3.5,Low,345,349.23,60,58.44,56.89
U54205,40,Female,10.0,8,Vegetarian,11.0,High,41,506.48,41,32.77,27.96
U54206,18,Male,7.1,7,Non-Vegetarian,6.1,Medium,457,226.37,54,76.18,77.89
U54207,47,Male,4.1,8,Non-Vegetarian,5.7,Medium,80,394.18,80,61.35,62.27
U54208,21,Male,6.4,3,Non-Vegetarian,4.9,High,240,257.41,49,86.25,83.01
U54209,38,Male,6.8,2,Non-Vegetarian,9.6,Low,60,370.79,65,59.7,61.96
U54210,38,Female,7.0,6,Vegetarian,11.9,Low,168,583.72,96,26.5,23.98
U54211,54,Female,9.8,2,Vegetarian,6.2,High,218,413.0,55,70.61,71.18
U54212,37,Male,8.0,7,Vegetarian,9.6,Low,304,236.05,54,64.18,61.8
U54213,45,Male,8.4,2,Non-Vegetarian,8.3,Medium,211,478.14,58,50.44,51.49
U54214,42,Male,7.8,10,Non-Vegetarian,1.2,Medium,135,554.68,66,36.65,38.94
U54215,50,Female,8.4,9,Vegetarian,2.3,Low,331,237.36,63,75.67,75.5
U54216,32,Female,4.8,10,Non-Vegetarian,8.6,High,343,332.5,87,67.92,67.4
U54217,50,Male,9.5,6,Vegetarian,9.5,High,400,273.17,81,89.72,90.07
U54218,20,Female,7.4,8,Non-Vegetarian,4.4,Low,254,225.67,88,88.51,91.45
U54219,33,Female,8.5,8,Non-Vegetarian,1.3,High,225,471.64,44,47.94,46.66
U54220,43,Male,4.2,3,Vegetarian,2.2,High,411,499.68,57,46.1,49.81
U54221,46,Male,6.4,9,Non-Vegetarian,11.4,Low,329,282.21,55,46.58,42.54
U54222,38,Male,6.9,10,Vegetarian,3.0,Medium,283,270.04,90,88.63,93.62
U54223,48,Female,7.5,3,Non-Vegetarian,7.7,Low,352,595.05,40,6.24,4.56
U54224,49,Male,6.0,10,Non-Vegetarian,11.4,Medium,421,250.5,98,78.73,76.31
U54225,25,Female,5.1,2,Non-Vegetarian,10.4,Medium,88,283.25,61,77.13,79.6
U54226,24,Male,4.9,10,Non-Vegetarian,3.5,High,104,349.16,54,61.28,62.98
U54227,24,Female,8.7,4,Non-Vegetarian,6.9,Low,2,201.04,61,91.0,95.35
U54228,45,Female,9.4,9,Non-Vegetarian,9.6,Medium,198,421.3,67,50.72,55.65
U54229,59,Female,7.1,7,Non-Vegetarian,2.4,Medium,197,254.64,92,100.0,96.94
U54230,36,Female,8.1,2,Non-Vegetarian,5.2,Medium,84,268.97,86,100.0,95.14
U54231,44,Male,6.8,6,Non-Vegetarian,8.8,High,242,588.1,67,29.04,32.49
U54232,37,Male,5.7,7,Vegetarian,3.9,High,10,290.43,41,73.45,71.67
U54233,53,Female,5.7,5,Non-Vegetarian,9.3,Medium,202,491.93,92,52.42,52.33
U54234,48,Male,5.5,6,Non-Vegetarian,9.4,Low,430,554.79,69,13.34,13.62
U54235,19,Male,7.7,4,Vegetarian,10.3,Medium,430,577.89,61,22.53,21.1
U54236,38,Female,6.2,8,Non-Vegetarian,7.0,Low,231,388.88,65,43.97,40.34
U54237,58,Female,5.6,1,Non-Vegetarian,11.1,Low,255,499.12,98,48.26,45.05
U54238,51,Male,5.8,9,Vegan,9.3,Low,347,588.91,51,0.0,3.52
U54239,48,Female,8.8,4,Vegan,8.1,Low,208,244.93,96,95.47,93.24
U54240,27,Male,6.4,10,Non-Vegetarian,8.4,Medium,12,213.52,61,79.87,83.01
U54241,22,Female,4.9,10,Vegetarian,3.9,Low,294,326.1,64,50.72,51.72
U54242,53,Female,9.0,2,Non-Vegetarian,9.0,Medium,67,465.57,83,68.06,65.9
U54243,47,Male,8.5,4,Vegetarian,11.5,Medium,368,373.47,94,74.14,72.05
U54244,40,Female,9.9,2,Vegetarian,10.2,Medium,105,309.02,55,79.4,75.37
U54245,56,Male,8.1,9,Non-Vegetarian,3.2,Low,190,278.38,47,61.7,65.22
U54246,26,Female,7.0,7,Non-Vegetarian,7.0,Medium,427,444.8,98,60.83,59.4
U54247,37,Female,5.5,10,Non-Vegetarian,8.8,Low,452,355.51,44,26.51,23.74
U54248,52,Male,8.9,7,Non-Vegetarian,11.5,Low,248,288.26,42,49.55,46.25
U54249,23,Male,4.7,10,Non-Vegetarian,1.3,Low,169,465.14,71,37.05,38.34
U54250,54,Male,5.6,10,Non-Vegetarian,11.2,Medium,396,482.82,81,31.51,29.69
U54251,19,Female,5.9,1,Vegetarian,8.8,Medium,408,480.27,49,37.89,36.38
U54252,35,Female,5.4,1,Vegan,4.2,Medium,82,573.45,60,40.28,36.38
U54253,22,Female,7.9,1,Non-Vegetarian,3.1,High,459,484.88,64,61.16,59.13
U54254,31,Male,7.4,10,Non-Vegetarian,8.8,Low,126,210.32,67,72.53,69.77
U54255,36,Male,8.9,4,Non-Vegetarian,8.6,Medium,480,500.33,95,56.41,55.49
U54256,27,Female,10.0,10,Non-Vegetarian,8.3,Low,349,512.4,77,28.67,32.12
U54257,49,Male,4.8,9,Non-Vegetarian,3.0,Medium,349,412.69,65,48.84,47.26
U54258,42,Male,7.9,3,Non-Vegetarian,11.9,Medium,101,348.59,47,60.33,55.77
U54259,50,Female,6.6,4,Non-Vegetarian,6.3,Medium,498,407.94,76,60.8,62.93
U54260,18,Female,8.4,3,Vegetarian,6.3,Low,372,202.65,42,76.13,78.01
U54261,52,Female,8.8,3,Vegetarian,3.1,Medium,207,513.11,71,57.79,58.75
U54262,56,Male,7.2,6,Non-Vegetarian,8.9,High,55,481.27,89,62.24,60.77
U54263,44,Female,9.5,1,Non-Vegetarian,1.7,High,72,510.89,40,57.86,54.41
U54264,27,Other,6.9,6,Non-Vegetarian,2.5,Low,317,448.63,68,45.94,50.64
U54265,51,Male,8.7,10,Vegetarian,1.6,Low,267,325.54,91,75.9,75.57
U54266,22,Male,9.4,8,Non-Vegetarian,6.0,High,96,251.87,82,100.0,100.0
U54267,32,Female,7.7,10,Non-Vegetarian,10.9,High,445,200.54,49,71.23,73.23
U54268,50,Male,9.4,4,Vegetarian,5.4,Medium,245,371.6,43,62.37,64.06
U54269,41,Female,7.3,5,Non-Vegetarian,4.4,Low,20,510.31,64,39.55,38.42
U54270,40,Male,9.6,5,Non-Vegetarian,4.4,High,54,345.05,95,100.0,100.0
U54271,18,Female,7.7,1,Vegan,4.3,Low,259,524.64,93,55.83,59.24
U54272,31,Female,7.5,5,Vegetarian,9.3,Low,378,387.96,80,53.83,56.23
U54273,45,Female,5.5,4,Vegetarian,6.7,Low,316,440.78,98,57.17,55.11
U54274,55,Female,7.2,7,Vegetarian,1.2,Low,458,312.09,47,55.93,56.54
U54275,28,Other,8.6,4,Vegetarian,1.7,Low,328,223.16,91,100.0,96.01
U54276,26,Male,9.5,1,Non-Vegetarian,6.2,Low,87,318.74,58,76.84,72.57
U54277,38,Male,9.0,6,Vegetarian,4.4,Medium,461,586.36,85,39.95,34.99
U54278,24,Female,8.2,3,Non-Vegetarian,1.8,Low,253,467.47,97,68.23,66.86
U54279,24,Male,7.8,1,Vegan,10.0,Medium,280,584.57,52,26.57,30.93
U54280,44,Female,8.8,2,Non-Vegetarian,4.5,Medium,443,291.51,82,95.4,92.3
U54281,46,Female,4.5,8,Vegetarian,2.9,Medium,471,304.75,66,66.44,66.52
U54282,28,Male,6.8,7,Non-Vegetarian,11.3,Low,238,380.35,98,58.5,59.48
U54283,22,Female,7.1,3,Non-Vegetarian,8.2,Medium,170,536.63,78,47.06,51.67
U54284,29,Female,4.3,3,Vegetarian,10.8,Low,463,546.71,44,3.02,7.55
U54285,44,Female,5.7,6,Non-Vegetarian,3.3,High,110,332.88,41,67.27,71.43
U54286,18,Female,5.0,3,Non-Vegetarian,8.6,Medium,12,254.19,47,76.99,75.44
U54287,25,Female,7.9,8,Non-Vegetarian,2.6,Medium,190,471.19,50,43.57,39.78
U54288,50,Female,8.8,7,Non-Vegetarian,9.7,Low,135,560.0,46,11.02,8.82
U54289,54,Male,8.0,1,Vegan,2.5,Medium,89,517.34,46,50.25,45.93
U54290,59,Female,9.5,5,Vegetarian,2.4,Low,372,435.25,67,53.92,52.65
U54291,19,Male,8.4,9,Non-Vegetarian,11.0,Low,175,466.16,73,32.61,34.15
U54292,50,Male,8.2,6,Vegetarian,10.7,High,489,442.34,77,53.35,48.68
U54293,21,Female,5.5,8,Vegetarian,6.5,High,161,214.7,50,81.25,83.93
U54294,52,Female,9.3,6,Non-Vegetarian,2.4,High,299,374.68,61,75.07,73.17
U54295,39,Male,5.8,8,Non-Vegetarian,3.1,Medium,257,400.19,49,48.61,52.82
U54296,56,Female,8.8,4,Vegetarian,4.6,Medium,386,253.43,84,99.74,100.0
U54297,22,Female,6.1,7,Non-Vegetarian,10.9,Low,423,555.39,91,21.33,21.31
U54298,25,Male,7.8,9,Non-Vegetarian,11.3,Medium,133,394.05,86,60.32,60.59
U54299,52,Female,4.8,7,Vegan,8.4,Low,433,457.68,96,41.06,43.32
U54300,51,Female,9.9,2,Vegetarian,11.9,Medium,55,446.85,50,52.37,50.0
U54301,58,Male,9.5,9,Vegetarian,6.3,Medium,385,590.65,73,26.91,28.1
U54302,37,Female,5.0,8,Vegan,8.2,Medium,325,547.32,51,14.48,14.59
U54303,35,Female,4.2,6,Non-Vegetarian,11.7,High,389,270.92,41,56.42,54.57
U54304,56,Other,4.5,5,Non-Vegetarian,5.1,High,87,293.46,78,89.7,87.3
U54305,44,Female,4.7,6,Non-Vegetarian,11.7,Medium,264,560.29,51,11.69,14.99
U54306,36,Female,8.5,2,Vegetarian,4.3,Low,447,489.7,87,54.49,51.45
U54307,26,Male,7.0,5,Vegetarian,11.5,Medium,69,566.82,70,30.9,33.01
U54308,37,Male,8.5,9,Vegetarian,3.6,Medium,182,364.23,95,81.75,76.79
U54309,24,Male,9.2,10,Vegetarian,4.0,Medium,486,262.18,42,64.98,61.39
U54310,33,Female,8.6,6,Vegan,2.6,Low,396,358.97,47,52.05,49.97
U54311,31,Female,8.9,8,Non-Vegetarian,6.3,Medium,161,312.02,95,89.63,91.62
U54312,26,Male,5.8,4,Non-Vegetarian,1.5,Medium,262,540.7,80,50.99,53.17
U54313,24,Female,7.9,8,Non-Vegetarian,7.8,Medium,432,437.24,79,51.09,46.22
U54314,38,Female,9.7,3,Non-Vegetarian,8.4,Medium,159,286.67,84,96.84,96.22
U54315,47,Female,4.2,3,Non-Vegetarian,4.5,Low,188,207.31,87,95.84,100.0
U54316,31,Female,4.2,3,Vegetarian,4.7,High,253,400.58,89,78.03,79.38
U54317,50,Female,6.7,9,Non-Vegetarian,11.5,High,270,324.65,45,51.14,53.79
U54318,44,Other,7.6,3,Non-Vegetarian,8.2,High,394,247.84,44,79.71,79.37
U54319,30,Female,7.7,3,Vegetarian,1.5,High,361,361.08,71,85.25,84.27
U54320,19,Female,5.8,5,Vegetarian,6.3,Low,12,306.02,45,58.41,60.98
U54321,46,Male,9.8,2,Non-Vegetarian,4.4,Low,403,221.13,73,95.58,100.0
U54322,24,Female,7.4,9,Vegan,10.7,High,222,263.28,71,77.93,74.11
U54323,30,Female,7.2,9,Vegan,1.5,Medium,247,577.78,57,26.41,22.77
U54324,32,Male,6.2,10,Non-Vegetarian,10.3,Low,93,508.56,53,11.83,12.64
U54325,36,Female,7.6,7,Non-Vegetarian,9.5,Medium,83,452.75,58,43.83,48.22
U54326,26,Other,9.8,9,Vegetarian,9.5,Low,373,321.93,77,59.73,63.97
U54327,59,Female,8.7,2,Non-Vegetarian,3.4,High,46,477.44,58,66.81,68.15
U54328,27,Female,8.8,9,Non-Vegetarian,11.7,Medium,355,356.15,76,58.59,54.48
U54329,20,Female,6.9,6,Vegetarian,5.1,Medium,214,212.71,53,85.92,85.57
U54330,34,Male,4.7,2,Vegan,8.7,Low,76,440.74,40,32.37,30.17
U54331,27,Female,7.7,2,Non-Vegetarian,8.3,Medium,344,374.42,53,61.17,63.7
U54332,42,Female,8.4,1,Non-Vegetarian,11.0,Medium,356,296.98,80,86.68,83.68
U54333,18,Female,9.7,4,Vegetarian,10.5,Medium,16,236.38,65,93.43,92.0
U54334,37,Female,4.4,9,Non-Vegetarian,6.4,Low,220,411.09,79,42.78,40.54
U54335,40,Female,7.7,2,Non-Vegetarian,7.2,Low,41,496.78,66,44.98,48.92
U54336,33,Female,9.7,2,Non-Vegetarian,7.2,High,428,266.13,42,82.69,78.07
U54337,59,Female,8.3,6,Non-Vegetarian,4.6,Medium,171,213.88,95,100.0,99.76
U54338,52,Male,4.5,6,Non-Vegetarian,11.6,Low,420,302.06,72,51.86,52.63
U54339,31,Female,6.2,10,Non-Vegetarian,4.9,Low,149,580.85,87,23.76,25.29
U54340,29,Female,9.6,3,Non-Vegetarian,2.1,Low,149,356.69,87,86.12,81.75
U54341,21,Female,5.0,5,Vegetarian,9.9,High,498,472.56,73,42.93,39.81
U54342,53,Male,4.7,2,Vegetarian,6.9,Low,146,451.66,47,35.35,30.51
U54343,53,Female,6.5,8,Non-Vegetarian,1.1,Low,111,373.8,91,71.33,69.44
U54344,38,Female,6.1,10,Vegetarian,10.4,Low,70,324.97,63,47.54,44.7
U54345,18,Other,9.8,8,Vegetarian,6.6,Medium,417,598.51,83,32.11,29.76
U54346,40,Other,8.7,2,Non-Vegetarian,10.2,High,38,418.79,56,65.54,68.18
U54347,33,Male,9.2,2,Non-Vegetarian,3.4,Low,273,402.43,95,79.27,79.21
U54348,31,Female,5.6,6,Vegan,11.2,Medium,435,583.85,47,4.89,0.65
U54349,58,Other,6.8,6,Non-Vegetarian,7.7,Medium,97,420.38,50,48.05,52.22
U54350,30,Female,9.5,3,Non-Vegetarian,8.3,Medium,75,200.45,66,100.0,100.0
U54351,19,Male,5.9,4,Vegetarian,9.2,High,243,236.2,41,76.27,75.55
U54352,30,Female,4.2,7,Vegetarian,6.7,High,88,418.47,62,53.84,55.22
U54353,24,Female,8.9,1,Vegan,6.9,Low,80,384.13,89,79.33,76.21
U54354,31,Female,8.6,7,Vegetarian,2.4,Medium,111,431.76,59,59.92,59.5
U54355,36,Female,9.6,6,Vegetarian,10.5,Low,283,416.87,93,57.81,60.58
U54356,23,Male,7.9,7,Non-Vegetarian,10.4,Low,191,579.9,94,27.73,28.38
U54357,31,Female,5.5,6,Non-Vegetarian,3.9,Low,97,566.93,86,34.72,32.62
U54358,43,Male,4.7,2,Vegan,10.9,Medium,474,329.29,79,69.19,67.58
U54359,29,Female,6.4,4,Non-Vegetarian,3.7,Medium,393,334.31,70,75.67,73.31
